date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,14.2480597,43.92916667,17.03185714,20.61828571,14.04085714,7.68358209
2022/10/2,12.47606061,0.553064516,15.58304348,19.9026087,12.00362319,3.575757576
2022/7/1,21.07529412,2.56,25.09366197,31.30014085,19.80084507,3.119402985
2022/7/10,21.39544118,17.85183333,22.47309859,27.20338028,20.28323944,5.743283582
2022/7/11,18.71838235,6.666923077,21.67661972,27.35859155,18.0928169,4.052238806
2022/7/12,21.09058824,0.08943662,25.10309859,31.30859155,19.2115493,3.958208955
2022/7/13,22.64661765,2.817592593,25.84760563,30.83830986,21.35112676,5.032835821
2022/7/14,21.60632353,4.885873016,24.9515493,29.99267606,21.36239437,3.152238806
2022/7/15,21.36205882,1.912833333,24.90802817,30.43971831,20.63929577,2.586567164
2022/7/16,21.25117647,6.349642857,24.75647887,31.13535211,20.1171831,2.986567164
2022/7/17,21.42294118,4.263114754,25.56605634,32.0484507,20.44408451,3.995522388
2022/7/18,22.11235294,1.1865625,26.31985915,32.15478873,21.19760563,5.034328358
2022/7/19,22.13735294,2.511875,26.7756338,32.32802817,22.35690141,5.864179104
2022/7/2,21.23602941,3.031311475,25.03619718,31.44549296,20.62253521,3.750746269
2022/7/20,21.93791045,2.105483871,26.20371429,32.56542857,21.38342857,5.351515152
2022/7/21,22.82691176,1.934761905,26.68225352,32.10591549,22.44985915,7.798507463
2022/7/22,22.56044118,4.595538462,27.06816901,32.91788732,22.24267606,4.288059701
2022/7/23,22.18529412,1.10328125,27.06450704,33.82619718,21.5484507,3.453731343
2022/7/24,22.02220588,1.216935484,26.85056338,33.67985915,21.32605634,4.270149254
2022/7/25,22.49161765,0.48,26.68056338,32.81704225,22.28802817,6.688059701
2022/7/26,22.89926471,4.387758621,26.44394366,32.44915493,22.85605634,6.247761194
2022/7/27,22.98852941,2.777619048,27.33957746,33.72450704,23.16887324,6.068181818
2022/7/28,22.80338235,1.507619048,27.90380282,34.49028169,23.3428169,6.060606061
2022/7/29,23.3341791,3.634482759,28.021,34.07371429,23.50957143,5.692307692
2022/7/3,21.84132353,2.965932203,26.37971831,33.67422535,21.03633803,3.114925373
2022/7/30,22.49954545,4.021666667,27.01086957,32.75782609,23.2242029,3.692307692
2022/7/31,22.88075758,10.34625,25.88666667,31.65463768,22.51623188,3.5
2022/7/4,21.54955224,4.2221875,25.95742857,32.59128571,21.51242857,3.772727273
2022/7/5,22.15731343,1.841587302,26.59557143,33.184,21.67671429,3.448484848
2022/7/6,22.46223881,6.299166667,27.05357143,34.71028571,21.80471429,5.256060606
2022/7/7,22.81485294,4.982333333,27.29802817,34.29647887,22.35760563,4.567164179
