date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,6.243055556,0,16.22895623,27.11279461,6.791245791,3.290322581
2022/10/2,6.409722222,3.694545455,16.4006734,28.23063973,8.213804714,3.5
2022/7/1,21.4265233,0.229419355,27.82465278,34.23090278,21.62673611,4.103225806
2022/7/10,20.52681992,0,28.12407407,34.29074074,22.76111111,6.25862069
2022/7/11,19.29885058,0,28.02592593,36.35185185,19.67592593,2.686206897
2022/7/12,20.31609195,0,28.72407407,36.67222222,21.72407407,3.479310345
2022/7/13,19.85823755,2.277533333,28.40185185,35.60740741,22.13333333,3.813793103
2022/7/14,19.51149425,0.797034483,28.85185185,36.37777778,21.68333333,3.762068966
2022/7/15,19.01724138,0,29.02777778,36.20740741,21.38333333,3.479310345
2022/7/16,19.91071429,0,29.96743295,37.77586207,22.77011494,3.982142857
2022/7/17,21.46168582,0.096344828,30.88518518,37.43148148,25.42777778,5.110344828
2022/7/18,21.33333333,10.85426667,29.02256944,35.80208333,22.85243056,5.309677419
2022/7/19,21.90143369,0.762,30.71354167,38.01215278,24.49305556,5.9
2022/7/2,22.00896057,0.073741935,27.359375,32.91145833,22.45138889,3.916129032
2022/7/20,21.87455197,0,31.93055556,38.24826389,26.8125,7.216129032
2022/7/21,20.8046595,0.0079375,30.50347222,37.77083333,23.39930556,4.587096774
2022/7/22,20.16487455,1.4208125,28.51388889,36.89930556,21.46354167,4.358064516
2022/7/23,20.88351254,0.0079375,29.54340278,36.71354167,22.27777778,4.667741935
2022/7/24,21.26523298,0,30.81597222,38.11458333,24.06770833,5.725806452
2022/7/25,21.35663082,0,31.015625,37.61979167,24.81423611,5.006451613
2022/7/26,21.31182796,0,31.78993056,38.66319444,25.71354167,6.848387097
2022/7/27,21.65412186,0.301625,31.13194444,37.47222222,25.27083333,6.351612903
2022/7/28,22.58422939,9.076266667,28.38368056,34.41840278,24.28819444,4.835483871
2022/7/29,22.86296296,11.26913333,26.47849462,31.79928315,23.02150538,3.703333333
2022/7/3,22.68637993,2.040193548,27.41840278,33.30208333,22.90625,3.332258065
2022/7/30,22.54259259,6.709103448,24.51612903,29.42114695,21.70609319,3.796666667
2022/7/31,22.4559387,18.21274074,24.41296296,28.75740741,21.93703704,4.34137931
2022/7/4,23.32258065,4.408129032,29.02777778,36.16145833,23.43402778,3.95483871
2022/7/5,22.58506944,0.1349375,30.77609428,37.1969697,24.22727273,4.95625
2022/7/6,22.15972222,0,30.78956229,37.44444444,24.08249158,4.765625
2022/7/7,22.2311828,0,31.18576389,37.54340278,24.5625,5.006451613
2022/7/8,22.63148148,0,31.88709677,38.70430108,25.70250896,5.303333333
2022/7/9,22.88888889,0.643466667,31.11666667,37.57037037,25.37777778,5.34137931
2022/8/1,22.84674329,13.97846667,27.11296296,32.49259259,23.44444444,5.331034483
2022/8/10,22.07592593,6.814206897,26.19892473,32.29032258,22.20250896,2.926666667
2022/8/11,20.76481482,2.662903226,26.03225806,31.41397849,21.51433692,4.313333333
2022/8/12,19.95740741,0.565354839,26.14157706,32.46415771,20.16487455,4.523333333
2022/8/13,18.51666667,0,25.83691756,32.39964158,19.1702509,3.72
2022/8/14,18.59444444,0,26.17383513,34.84408602,18.51971326,2.91
2022/8/15,21.42777778,0,28.25985663,35.71146953,21.64336918,3.136666667
