date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,5.503831418,4.82092,12.27256944,21.26388889,6.235243055,7.177586207
2022/10/2,6.307992203,3.820583333,11.66402116,19.23985891,6.963844797,6.010526316
2022/7/1,9.210526316,2.52984,17.53125,26.74913194,11.13802083,6.389655172
2022/7/10,5.499025341,0.089647059,24.81857639,33.40885417,14.80295139,7.479310345
2022/7/11,7.555555556,0.35052,21.09347443,30.39417989,13.62433862,8.192982456
2022/7/12,7.152525253,0.28575,20.79121864,30.59677419,12.45071685,6.536363636
2022/7/13,5.878968254,0.166076923,22.21957672,32.3324515,12.83421517,6.364285714
2022/7/14,6.342261905,0.237434783,24.02645503,32.80511464,14.22134039,6.433928571
2022/7/15,8.696428572,0.58906383,23.5,32.50970018,15.63932981,6.031578947
2022/7/16,11.02281746,3.45948,22.51499118,32.14550265,15.11199295,6.636842105
2022/7/17,9.063492064,0.627811321,22.95061728,32.84744268,14.07495591,5.303508772
2022/7/18,7.640873016,0.117230769,25.02910053,34.08289242,15.04144621,7.592982456
2022/7/19,7.667641326,0.632509804,24.65885417,33.47482639,15.65625,7.389655172
2022/7/2,8.926900585,2.949510204,18.47309028,27.97135417,10.80381944,5.70862069
2022/7/20,7.806042886,0.389466667,22.86545139,32.24305556,14.79947917,6.634482759
2022/7/21,7.665692008,1.603962963,22.45833333,32.33420139,13.4140625,5.903448276
2022/7/22,5.547758285,0.019538462,23.99913194,33.18055556,14.015625,6.227586207
2022/7/23,7.167641325,0.1016,24.34809028,33.49392361,15.08767361,7.351724138
2022/7/24,11.59161793,1.683488372,19.99392361,29.68055556,14.10763889,7.239655172
2022/7/25,13.01851852,8.565116279,18.49131944,27.95052083,13.30295139,5.693103448
2022/7/26,11.25536062,1.673411765,20.48003472,28.41840278,13.74305556,6.607017544
2022/7/27,11.64717349,3.48488,20.36197917,28.97222222,13.58767361,6.405172414
2022/7/28,11.64583333,5.352142857,18.67989418,27.12698413,13.42857143,6.60877193
2022/7/29,12.28075397,3.21012766,17.30246914,24.47883598,12.85978836,5.554385965
2022/7/3,9.071150097,0.724170213,20.09288194,28.86892361,11.86111111,7.646551724
2022/7/30,10.74242424,2.534816327,18.37742504,27.39858907,12.14550265,5.547368421
2022/7/31,10.22718254,1.083387755,20.45414462,28.82539683,12.87566138,5.549122807
2022/7/4,8.212475634,1.137708333,21.03645833,30.43923611,12.45833333,6.863793103
2022/7/5,7.848927875,0.443148936,21.50434028,30.01736111,13.24392361,6.979310345
2022/7/6,10.60526316,3.742266667,18.90972222,27.78038194,12.95833333,6.222413793
2022/7/7,9.714424952,3.31724,18.75086806,28.62065972,11.71267361,6.310344828
2022/7/8,7.819688109,1.388241379,20.95138889,30.65625,12.43923611,5.501724138
2022/7/9,6.139376218,0.220133333,23.47222222,33.25954861,13.11979167,6.305172414
2022/8/1,9.736111111,0.248708333,21.06525573,30.34920635,13.37654321,5.396491228
2022/8/10,8.430076628,0.127,22.79427083,30.84375,13.61805556,5.984210526
2022/8/11,8.442528735,0.068881356,22.73611111,31.59548611,13.80295139,6.861403509
2022/8/12,7.632553607,0.267137931,22.23985891,31.25308642,13.35890653,6.582142857
2022/8/13,8.228070175,0.083127273,22.24074074,30.87037037,13.63227513,6.439285714
2022/8/14,9.135477583,0.338666667,21.92416226,30.77160494,13.9973545,5.9875
2022/8/15,10.9454191,2.518382979,20.27160494,29.35802469,13.79100529,6.353571429
2022/8/16,12.77969349,7.718489796,17.59982639,24.47048611,13.57204861,5.628070175
2022/8/17,10.85310734,6.453481481,17.38290598,25.21111111,12.22991453,4.662068966
2022/8/18,7.8173258,0.909052632,19.14358974,28.17692308,11.15641026,5.217241379
2022/8/19,6.808851224,0.579886792,19.22393162,27.83333333,11.48290598,5.8
2022/8/2,10.10416667,1.13792,21.92416226,30.81657848,13.60141093,6.975438596
2022/8/20,9.130885123,0.673877551,16.66666667,24.56923077,11.61452991,5.725862069
2022/8/21,10.00188324,2.055518519,16.53162393,24.12820513,10.64358974,5.737931034
2022/8/22,9.638418079,1.226038462,17.5948718,25.98119658,10.77264957,5.098275862
2022/8/23,7.528248588,0.997857143,18.34358974,26.95811966,10.32991453,5.068965517
2022/8/24,5.126177025,0.026736842,18.91196581,27.98119658,10.18717949,5.16440678
2022/8/25,5.622410546,0.107461538,19.17606838,27.95811966,10.45213675,6.011864407
2022/8/26,8.503766478,0.84328,18.21965812,25.77094017,11.57350427,5.915254237
2022/8/27,7.581920904,1.883433962,17.70683761,27.65811966,9.98974359,5.928813559
2022/8/28,3.526365348,0.202259259,19.50683761,28.83760684,10.39059829,7.096610169
2022/8/29,4.526365348,0.292745763,18.95042735,29.01965812,10.25384615,6.154237288
2022/8/3,10.21345029,0.358913043,22.00793651,30.31481481,14.41887125,6.059649123
2022/8/30,5.557438795,0,20.08717949,29.75726496,10.28119658,5.093220339
2022/8/31,5.923728814,0.319851852,21.27094017,30.18547009,11.93675214,6.040677966
2022/8/4,10.25957854,0.005183673,22.11111111,31.08072917,14.03472222,5.710526316
2022/8/5,10.73781676,0.629708333,22.87742504,31.82892416,14.5952381,6.605357143
2022/8/6,10.77192982,0.947208333,22.38624339,31.23809524,14.78835979,7.321428571
2022/8/7,11.20785441,1.075764706,21.05642361,29.30121528,14.55989583,7.073684211
2022/8/8,10.78849902,1.995714286,19.82363316,28.92151675,12.97619048,5.61754386
2022/8/9,9.157088122,0.254,21.50434028,30.66579861,13.08854167,5.289473684
2022/9/1,4.255178908,0.873932203,19.96324786,30.32393162,10.76324786,5.354237288
2022/9/10,5.311302682,1.077148148,12.52256944,20.56510417,7.577256945,7.331034483
2022/9/11,2.062260536,1.305649123,12.75607639,24.03645833,4.864583333,4.962068966
2022/9/12,-1.118773946,0.004096774,16.3046875,27.91059028,5.720486111,4.962068966
2022/9/13,-1.56042885,0.040821429,17.16137566,27.60758377,7.218694885,6.035087719
2022/9/14,5.261494253,0.815730769,16.48871528,24.65538194,9.092013889,6.556896552
2022/9/15,7.60440613,3.59156,14.99392361,23.09982639,9.236979167,6.320689655
2022/9/16,6.059386973,1.30354717,14.72395833,23.72222222,7.453993056,6.163793103
2022/9/17,4.051724138,0.526142857,15.91840278,25.03298611,7.619791667,7.024137931
2022/9/18,1.578544061,0.181428571,17.09635417,26.87586806,7.935763889,7.446551724
2022/9/19,2.908045977,0,18.67534722,28.26302083,8.631076389,6.334482759
2022/9/2,2.38700565,0,21.55299145,31.49316239,11.47521368,5.620338983
2022/9/20,1.530651341,0.013137931,19.06163194,28.77256944,9.560763889,6.125862069
2022/9/21,7.16091954,0.624416667,15.5234375,24.88802083,9.551215278,7.220689655
2022/9/22,8.851851851,6.158204082,10.89506173,16.66843033,8.274250441,6.557894737
2022/9/23,4.92816092,1.914071429,13.86458333,23.33333333,6.802083333,7.613793103
2022/9/24,0.624521073,0.0396875,14.52430556,24.41927083,5.417534722,6.025862069
2022/9/25,-0.302681992,0,13.78125,24.29166667,4.986111111,5.382758621
2022/9/26,1.10440613,0,14.6484375,25.20399306,5.1640625,5.232758621
2022/9/27,1.200191571,0,15.20572917,24.66753472,6.446180555,5.170689655
2022/9/28,3.072796935,0.023090909,15.52777778,24.93836806,7.085069444,5.867241379
2022/9/29,3.00862069,0.013607143,16.04253472,25.00868056,7.727430555,6.181034483
2022/9/3,4.756120527,2.149928571,20.61367521,30.71623932,11.21111111,6.86440678
2022/9/30,3.329501916,0.411018182,14.984375,23.90711806,7.261284722,6.386206897
2022/9/4,5.021072797,0.220688525,20.22309028,30.66493056,10.70225694,5.468965517
2022/9/5,2.588122605,0,21.76736111,32.1015625,11.31510417,5.622413793
2022/9/6,1.617816092,0.045803279,22.49826389,32.91493056,11.88715278,5.372413793
2022/9/7,0.559386973,0,22.46614583,32.63628472,12.28472222,5.515517241
2022/9/8,0.139846743,0.0127,22.35677083,32.71267361,12.30642361,6.35
