date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,7.051789077,0.021525424,11.69145299,19.7025641,4.764957265,2.584375
2022/10/2,9.733521657,0,13.48547009,18.83162393,9.258974359,4.7703125
2022/7/1,12.94341564,0.277090909,22.13888889,27.60740741,16.05,6.155932203
2022/7/10,14.08436214,1.113692308,20.21111111,27.30185185,13.12685185,4.452542373
2022/7/11,18.49371069,2.172510638,22.69397363,28.39548023,18.27495292,7.2
2022/7/12,14.95858586,3.57124,21.07650273,27.71493625,15.78142076,7.488333333
2022/7/13,14.48888889,4.81584,19.06010929,24.78324226,14.88888889,4.611666667
2022/7/14,12.01289683,0.004096774,18.90949821,25.51792115,11.49283154,4.08852459
2022/7/15,15.0662768,7.565215686,19.31922399,24.60493827,14.95238095,4.174193548
2022/7/16,17.15972222,8.144655738,20.12455197,26.03853047,15.42383513,3.081967213
2022/7/17,17.62797619,0.475672727,21.86290323,28.16397849,16.5734767,2.908196721
2022/7/18,18.25595238,1.169275862,23.5672043,31.8297491,16.0672043,4.060655738
2022/7/19,20.05360624,0.780142857,25.5,30.74250441,20.4382716,7.1
2022/7/2,10.65226337,0.059764706,19.44074074,26.57777778,11.89907407,4.088135593
2022/7/20,17.61793372,0.902137931,24.21164021,28.28306878,20.14991182,9.766129032
2022/7/21,15.57309942,0.566964286,23.97266314,29.51851852,18.11375661,7.183870968
2022/7/22,14.50584795,0.11242623,23.29012346,31.23809524,15.33068783,5.896774194
2022/7/23,18.57894737,3.62309434,23.74779541,30.49382716,17.08906526,4.174193548
2022/7/24,17.17153996,13.93513725,21.82010582,26.73985891,17.95767196,7.188709677
2022/7/25,10.89863548,3.822095238,18.59082892,24.83156966,11.75573192,4.875806452
2022/7/26,13.50974659,0.191698113,19.2707231,25.95061728,12.64902998,3.537096774
2022/7/27,16.32375479,1.982196078,22.15104167,27.17274306,17.52604167,6.257142857
2022/7/28,12.87931034,1.002145455,19.94444444,25.22743056,15.13107639,7.531746032
2022/7/29,12.21934866,0.20240625,18.67447917,25.09548611,12.44444444,5.255555556
2022/7/3,13.44650206,0.496956522,19.50185185,27.2962963,11.84814815,2.896610169
2022/7/30,12.99904215,0,19.90885417,27.68142361,11.98958333,3.612698413
2022/7/31,15.0651341,0.044349206,21.96788194,28.03211806,15.25,6.087301587
2022/7/4,16.87139918,2.990979592,21.16481481,26.1037037,16.44259259,4.662711864
2022/7/5,20.39506173,8.048313725,22.76574074,28.79537037,18.8712963,3.077966102
2022/7/6,17.79769392,6.07568,20.79001883,25.77589454,17.65160075,6.239655172
2022/7/7,17.40146751,0.210206897,21.62711864,28.80037665,15.81450094,3.09137931
2022/7/8,17.13312369,2.319130435,21.37382298,26.94538606,17.77495292,6.124137931
2022/7/9,12.031893,0.770466667,19.38333333,25.67592593,12.73425926,4.637288136
2022/8/1,17.28448276,2.607387755,22.80989583,27.05815972,19.22916667,7.933333333
2022/8/10,15.14312618,0.003907692,20.89059829,28.12991453,13.97521368,3.934375
2022/8/11,12.72787194,0.012095238,19.86581197,26.43162393,13.07435897,4.1890625
2022/8/12,12.35969868,1.265381818,16.56923077,23.05042735,12.02905983,3.5765625
2022/8/13,14.83615819,6.354618182,17.73162393,20.8965812,14.8017094,5.8671875
2022/8/14,16.01318267,2.145862069,18.03076923,21.44102564,15.91282051,5.171875
2022/8/15,15.44350282,0.04031746,18.76923077,24.20598291,14.02393162,3.215625
2022/8/16,14.20998117,0.008466667,19.21111111,25.62307692,13.26153846,3.346875
2022/8/17,13.94161959,0.114709677,19.30598291,26.17008547,12.88632479,2.4328125
2022/8/18,15.33709981,1.603114754,19.85213675,26.04444444,13.99145299,3.64375
2022/8/19,16.51340996,4.303622642,20.32899306,25.51302083,16.30295139,4.925396825
2022/8/2,15.64272031,0.131096774,20.796875,29.05295139,13.73263889,5.496825397
2022/8/20,17.10828625,5.964296296,19.79401709,24.39487179,16.4034188,4.3765625
2022/8/21,16.08380414,1.978741935,19.54188034,25.02136752,15.28632479,4.03125
2022/8/22,13.85727969,0.008063492,19.23177083,26.61111111,12.13888889,2.444444444
2022/8/23,14.91954023,0.004535714,20.64670139,28.27083333,13.58333333,2.279365079
2022/8/24,16.17720307,2.018862069,20.91493056,27.56597222,14.74652778,3.212698413
2022/8/25,17.80842912,11.64415686,20.51041667,24.74305556,17.671875,5.111111111
2022/8/26,13.99435028,1.199213115,18.62222222,24.94786325,12.64700855,3.3515625
2022/8/27,15.2306968,4.585368421,18.12649573,23.9042735,13.38974359,4.8375
2022/8/28,18.43126177,11.52584906,20.67863248,25.42222222,17.38717949,6.221875
2022/8/29,19,5.014310345,22.93589744,26.9008547,19.42307692,7.5875
2022/8/3,19.87288136,7.663961538,24.52991453,29.26752137,20.06495726,8.078125
2022/8/30,12.80037665,0.281353846,20.12393162,25.29401709,15.34017094,8.4453125
2022/8/31,13.15160075,0,20.42820513,28.52222222,13.80512821,5.753125
2022/8/4,15.59770115,2.467428571,21.59548611,27.55989583,14.97829861,4.384126984
2022/8/5,15.69731801,0,21.57899306,29.09461806,14.32465278,4.447619048
2022/8/6,20.65517241,1.240366667,24.47829861,29.99045139,19.58506944,4.855555556
2022/8/7,20.13122605,14.36624,22.44184028,27.5390625,19.17795139,5.107936508
2022/8/8,16.66007533,14.04996296,19.62136752,24.2017094,15.58803419,6.4453125
2022/8/9,13.24199623,1.9685,18.28803419,25.86324786,11.11196581,2.7734375
2022/9/1,15.92655367,0,21.73333333,29.67948718,14.06068376,3.7671875
2022/9/10,14.48371647,3.59362963,17.19618056,22.80555556,13.72569444,3.844444444
2022/9/11,11.9613936,7.444827586,14.3974359,19.04444444,10.86153846,5.759375
2022/9/12,10.89265537,18.83682143,14.55470085,19.54871795,10.71709402,7.4125
2022/9/13,10.96233522,3.056466667,16.02393162,25.05299145,9.005128205,3.840625
2022/9/14,12.48775895,0.035169231,16.11111111,22.18974359,11.01367521,3.8546875
2022/9/15,13.65725047,0.00396875,17.76324786,25.87692308,12.25347222,6.0078125
2022/9/16,16.05649718,0.236482759,19.9948718,25.63675214,14.66410256,5.05
2022/9/17,16.86723164,1.884218182,20.73418803,26.22051282,16.44273504,5.475
2022/9/18,17.46986817,1.198701754,20.61794872,25.06581197,17.15726496,5.375
2022/9/19,13.98775895,0.147483871,18.65470086,25.66581197,12.04102564,3.36875
