date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,10.71296296,0.083127273,18.90451389,26.9140625,12.30815972,5.463333333
2022/10/2,11.64166667,0,18.18315972,25.89670139,12.10069444,4.588333333
2022/7/1,21.97685185,3.336324324,25.52430556,31.46180556,21.88888889,2.343333333
2022/7/10,22.99329502,6.81355,25.89336918,31.80824373,22.86379928,3.496551724
2022/7/11,22.24616858,6.533116279,24.93369176,29.93548387,22.21057348,3.917241379
2022/7/12,22.24259259,5.126181818,25.484375,31.06076389,22.27864583,1.98
2022/7/13,22.84907407,4.022810811,26.03993056,31.36024306,22.53038194,3.66
2022/7/14,21.64351852,4.187902439,25.63715278,31.49913194,21.99913194,2.743333333
2022/7/15,21.01574074,4.515555556,25.73611111,31.96788194,21.42881944,1.911666667
2022/7/16,20.91296296,1.17348,25.6640625,32.16232639,20.58506944,2.281666667
2022/7/17,21.23055556,0.230481481,26.36197917,32.35329861,20.99045139,2.363333333
2022/7/18,21.78888889,1.675319149,26.453125,32.31597222,21.62760417,3.548333333
2022/7/19,22.2962963,6.5405,25.83420139,31.99131945,22.02170139,4.036666667
2022/7/2,21.71759259,5.198139535,25.98003472,32.90798611,21.66145833,2.223333333
2022/7/20,22.86252354,8.11027907,25.9382716,32.71516755,22.32627866,3.983050847
2022/7/21,22.89265537,4.134883721,26.38007055,32.30864198,22.42857143,5.081355932
2022/7/22,22.55838041,4.830884615,26.65696649,32.6340388,22.44797178,3.333898305
2022/7/23,21.83521657,2.16916,26.63756614,33.4047619,21.63932981,2.322033898
2022/7/24,22.20809793,0.565020408,27.26190476,33.5952381,21.8659612,2.383050847
2022/7/25,22.16666667,2.415822222,26.81922399,33.10141093,21.99470899,3.054237288
2022/7/26,22.36440678,0.893703704,27.4691358,33.29805996,22.43121693,3.018644068
2022/7/27,21.96481482,0.450070175,27.80121528,33.66319444,22.46527778,3.173333333
2022/7/28,22.4863388,0.462642857,27.83675214,33.8025641,22.7008547,3.749180328
2022/7/29,22.77140255,1.067740741,27.94786325,33.95897436,23.27350427,4.339344262
2022/7/3,22.22314815,3.132666667,27.00868056,33.8125,22.11024306,3.113333333
2022/7/30,22.74590164,4.557346154,27.46153846,33.77692308,23.09145299,3.240983607
2022/7/31,21.8151184,3.784169492,27.38717949,34.12820513,22.18376068,3.383606557
2022/7/4,22.55648148,3.556,27.03732639,34.0390625,22.39930556,2.163333333
2022/7/5,23.04814815,6.806045455,27.72482639,34.31857639,22.9453125,2.483333333
2022/7/6,23.28796296,1.016,28.48958333,34.75868056,23.37239583,2.86
2022/7/7,23.26296296,2.64795,28.16059028,35.05902778,23.55555556,3.151666667
2022/7/8,23.26018519,10.01671795,27.26736111,34.64496528,23.22135417,3.171666667
2022/7/9,22.95951036,10.74561111,25.52910053,32.68342152,22.59171076,3.76779661
2022/8/1,21.47176685,0.210038462,27.22735043,33.31452991,22.02649573,3.360655738
2022/8/10,21.85122411,5.3975,25.10141093,31.65167548,21.32804233,2.794915254
2022/8/11,21.48703704,6.477,24.47916667,30.80902778,21.29340278,2.491666667
2022/8/12,21.65232975,3.695095238,25.27777778,31.38636364,21.83417508,3.870967742
2022/8/13,20.53853047,3.69545098,24.84175084,30.65909091,21.28787879,4.017741935
2022/8/14,19.0609319,0.121138462,24.98232323,31.43771044,19.28282828,2.09516129
2022/8/15,19.79928315,0.041563636,25.63636364,32.54882155,19.60185185,3.027419355
2022/8/16,21.2016129,1.608666667,25.96296296,32.28535354,20.88215488,3.85
2022/8/17,20.88799283,1.783291667,24.65909091,30.12794613,21.11616162,2.682258065
2022/8/18,21.10752688,5.842,24.13636364,29.08080808,21.07070707,2.067741935
2022/8/19,21.90528233,9.512904762,24.37878788,29.5479798,21.40151515,2.370967742
2022/8/2,21.95901639,0.503019608,27.08717949,33.93418803,22.32820513,3.504918033
2022/8/20,22.11469534,3.623733333,25.34090909,31.62542088,21.48316498,1.758064516
2022/8/21,22.2625448,6.761238095,25.46969697,31.31481481,21.71632997,2.825806452
2022/8/22,22.31602914,4.185227273,25.08249158,30.28535354,22.06902357,3.016129032
2022/8/23,21.8781362,2.70212766,25.1489899,30.32828283,22.17003367,2.501612903
2022/8/24,21.96505376,0.421409091,25.28872054,30.53198653,22.27188552,1.375806452
2022/8/25,22.26164875,7.279268293,24.58333333,29.36111111,22.04882155,2.00483871
2022/8/26,22.26014109,3.781777778,25.3946932,31.10613599,22.07628524,1.614285714
2022/8/27,22.39594356,1.78816,25.84245439,32.12023217,21.6973466,1.688888889
2022/8/28,22.11200717,3.259666667,25.85213675,31.85897436,21.6025641,2.979032258
2022/8/29,22.21594982,1.778,25.74358974,31.59145299,21.69145299,2.59516129
2022/8/3,22.0960452,2.25425,26.83421517,33.55908289,22.26719577,2.733898305
2022/8/30,22.60846561,6.909954545,25.75841751,32.26094276,22.12037037,1.888888889
2022/8/31,21.82627866,2.9972,26.14309764,32.60521886,21.80808081,2.514285714
2022/8/4,21.79284369,2.534227273,26.26014109,33.46560847,21.55555556,2.652542373
2022/8/5,22.24858757,0.816042553,27.08553792,33.64902998,21.85361552,2.837288136
2022/8/6,22.74199623,0.9525,26.92239859,33.33950617,22.664903,2.928813559
2022/8/7,22.11487759,9.738731707,25.71428571,32.67636684,21.78483245,2.388135593
2022/8/8,22.10277778,7.359487179,25.77170139,32.40017361,21.64756944,1.963333333
2022/8/9,21.90677966,6.027853659,25.64991182,32.27689594,21.35978836,2.706779661
2022/9/1,20.84126984,1.958622222,25.19949495,32.42424242,20.19360269,2.33015873
2022/9/10,20.86338798,7.874,22.83767361,26.74392361,20.65451389,4.168852459
2022/9/11,21.84972678,2.817627907,24.15190972,29.47309028,21.00954861,2.550819672
2022/9/12,21.60125448,3.49526087,24.68434343,29.79040404,21.34511784,3.1
2022/9/13,16.60842294,1.564105263,22.57744108,28.72895623,17.05639731,3.551612903
2022/9/14,15.0734767,0.003848485,21.57828283,29.23737374,14.86195286,2.356451613
2022/9/15,16.01092896,0.011723077,22.27606838,29.08034188,16.02307692,3.393442623
2022/9/16,16.32149363,0.003907692,21.92564103,29.1042735,15.95128205,2.826229508
2022/9/17,17.28961749,0,22.84017094,29.4991453,16.94700855,3.291803279
2022/9/18,17.70925926,0.109482759,22.85850694,29.9765625,17.1796875,3.318333333
2022/9/19,18.38251366,0.221746032,23.66495727,30.54786325,17.85982906,3.2
2022/9/2,21.41887125,2.327348837,24.62121212,31.31060606,20.43686869,3.385714286
2022/9/20,19.04735883,0.224366667,24.46923077,32.44529915,18.01282051,1.875409836
2022/9/21,19.15027322,0.246184615,25.32393162,33.17435897,18.4008547,1.724590164
2022/9/22,19.31602914,0.17859375,25.38119658,34.18803419,18.42905983,3.229508197
2022/9/23,12.26684882,0.09128125,22.54102564,29.85042735,16.05384615,5.186885246
2022/9/24,11.26647834,0,19.27336861,27.99559083,11.35008818,2.128813559
2022/9/25,14.7645951,0.193728814,20.91446208,29.16049383,13.22310406,2.179661017
2022/9/26,15.59814815,0.079375,23.12586806,29.8125,16.28559028,3.791666667
2022/9/27,8.739814815,0,19.39670139,27.44184028,12.07725694,4.275
2022/9/28,5.948148148,0,17.28993056,24.46961806,11.1328125,6.296666667
2022/9/29,5.892592593,0.197555556,17.04427083,22.97309028,12,10.30166667
2022/9/3,22.13315697,5.19684,25.22053872,31.2483165,21.72558923,3.179365079
2022/9/30,9.770370371,1.09383871,18.24913194,23.19444444,13.65972222,8.916666667
2022/9/4,22.53853047,5.94995,24.57996633,29.91582492,22.10774411,3.23015873
2022/9/5,22.50806452,17.2339,24.97474748,30.87542088,22.11784512,3.165079365
2022/9/6,22.2372134,2.369206897,25.80976431,31.61111111,21.67508417,2.53968254
2022/9/7,21.51763668,1.1049,25.76262626,31.51346801,21.68350168,2.70952381
2022/9/8,20.7707231,0.762,24.40993266,30.19949495,20.69191919,3.00952381
2022/9/9,20.5421147,6.267302326,23.19145299,27.78717949,20.92564103,4.948387097
