date,dewp,prcp,temp,temp_max,temp_min,wdsp
2022/10/1,9.308641975,1.185333333,12.85470086,16.4957265,8.44017094,7.708333333
2022/10/2,6.012345679,2.053166667,14.06837607,16.12393162,11.30769231,12.575
2022/7/1,18.17901235,0,23.78632479,29.71367521,16.49145299,5.533333333
2022/7/10,10.29012346,0,20.85470085,27.05982906,15.04273504,5.141666667
2022/7/11,14.59259259,0,21.76923077,27.37179487,15.23076923,6.466666667
2022/7/12,17.62962963,0,23.42307692,28.21794872,16.94444444,9.216666667
2022/7/13,17.72839506,1.820333333,25.00925926,30.12962963,19.69907407,4.4
2022/7/14,17.74691358,1.035538462,24.3974359,30.09401709,19.66666667,4.966666667
2022/7/15,13.80246914,0.722923077,23.15384615,28.94017094,17.42735043,5.175
2022/7/16,17.34567901,0,21.97863248,27.56837607,17.05555556,3.875
2022/7/17,19.4691358,0.214923077,23.84188034,28.4957265,18.22649573,4.108333333
2022/7/18,21.99382716,0,23.4017094,27.76068376,21.04700855,4.783333333
2022/7/19,20.03703704,20.78566667,25.7991453,31.37179487,21.32051282,8.35
2022/7/2,20.30246914,3.852333333,24.80769231,30.23076923,18.72222222,6.575
2022/7/20,20.05555556,0,27.17521368,32.50854701,21.94871795,4.083333333
2022/7/21,21.84567901,0,27.12820513,32.28632479,22.61965812,7.2
2022/7/22,19.56172839,0.488461538,27.26923077,32.47435897,21.92735043,4.333333333
2022/7/23,18.75925926,0.097692308,27.17948718,32.70512821,21.65811966,4.275
2022/7/24,19.62962963,0,27.45299145,33.08974359,21.68803419,6.25
2022/7/25,22.32716049,0,26.68803419,31.83760684,22.58119658,8.141666667
2022/7/26,15.40123457,3.184769231,23.71794872,28.6965812,19.32051282,5.95
2022/7/27,14.46296296,0.547076923,22.47863248,28.66666667,15.77777778,4.075
2022/7/28,20.19135802,0,24.76068376,29.28632479,17.49145299,5.516666667
2022/7/29,19.88888889,0.547076923,26.07692308,30.36752137,21.01282051,5.666666667
2022/7/3,15.30246914,1.502833333,23.85470086,29.27350427,20.02991453,4.566666667
2022/7/30,15.88271605,0.465666667,25.94871795,30.93589744,21.5982906,7.083333333
2022/7/31,14.64814815,0,23.48717949,29.77350427,17.05555556,4.341666667
2022/7/4,10.97530864,0.039076923,22.14957265,27.67521368,15.38461538,5.675
2022/7/5,15.66049383,0,21.97008547,27.54273504,16.22649573,4.983333333
2022/7/6,18.38271605,1.058333333,24.69230769,29.2991453,18.72222222,9.016666667
2022/7/7,14.90123457,0,22.35897436,28.5982906,17.71367521,5.425
2022/7/8,17.04938272,0,21.71794872,27.99145299,16.20512821,4.225
2022/7/9,13.96296296,0,23.76923077,28.65811966,17.8034188,6.191666667
2022/8/1,18.72222222,5.693833333,22.70940171,28.02136752,17.27350427,3.95
2022/8/10,17.90740741,0.156307692,25.55982906,32.44444444,22.57264957,5.841666667
2022/8/11,18.38271605,0,24.19230769,28.57692308,21.55555556,3.591666667
2022/8/12,12.97530864,0.889,23.61965812,29.24786325,19.29487179,7.3
2022/8/13,9.641975309,0,20.7991453,27.45726496,14.99145299,6.508333333
2022/8/14,11.49382716,0,20.40598291,26.88888889,13.5042735,4.016666667
2022/8/15,12.91358025,0,21.32051282,27.16239316,14.06837607,4.166666667
2022/8/16,12.53703704,0,21.20940171,28.17094017,14.38888889,5.983333333
2022/8/17,14.32716049,0.635,21.08119658,27.50854701,15.34188034,4.966666667
2022/8/18,14.36419753,1.3335,21.64529914,28.46581197,16.8034188,6.191666667
2022/8/19,14.75308642,0.527538462,23.1025641,30.5042735,16.42735043,4.3
2022/8/2,20.03703704,1.719384615,24.41880342,30.68376068,20.05555556,5.65
2022/8/20,17.34567901,0,24.75213675,30.7948718,17.30769231,4.25
2022/8/21,18.54938272,0,23.72649573,29.22222222,19.2991453,4.875
2022/8/22,19.9691358,0.021166667,22.37606838,27.04700855,19.75641026,4.083333333
2022/8/23,20.62345679,9.165166667,23.23076923,27.48717949,20.85470085,4.008333333
2022/8/24,18.21604938,4.064,23.6965812,29.66239316,18.71794872,4.391666667
2022/8/25,16.48148148,0,25.29487179,31.21367521,19.31196581,4.141666667
2022/8/26,19.09259259,0,24.52564102,30.45726496,19.62393162,4.875
2022/8/27,19.18518519,3.81,24.5,29.79059829,19.74358974,4.575
